size,frequency
1,1512
2,316
3,166
4,111
5,59
6,54
7,33
8,32
9,26
10,31
11,18
12,26
13,17
14,18
15,8
16,12
17,7
18,7
19,7
20,11
21,8
22,5
23,2
24,9
26,9
27,4
28,3
29,1
30,2
31,4
32,3
33,2
34,3
35,3
36,7
37,3
38,3
39,3
40,6
41,3
42,2
43,4
44,1
45,2
46,5
47,2
48,3
49,1
50,2
52,2
55,2
59,1
60,1
61,2
63,2
64,1
66,1
69,3
70,2
72,1
75,1
77,2
80,1
82,1
83,1
86,1
87,1
88,1
91,1
94,2
101,1
102,1
105,1
107,2
113,1
115,1
117,1
118,1
127,1
132,1
133,2
139,1
144,1
159,1
167,1
170,1
183,1
187,1
192,1
193,1
201,1
280,1
303,1
354,1
507,1
1500,367
