size,frequency
1,1705
2,288
3,130
4,90
5,54
6,39
7,24
8,28
9,26
10,25
11,9
12,19
13,12
14,14
15,12
16,15
17,13
18,2
19,9
20,3
21,10
22,1
23,8
24,3
25,5
26,3
27,4
28,3
29,5
30,5
31,7
32,2
33,2
34,1
35,1
36,5
37,2
39,4
40,1
41,1
42,2
43,2
44,3
47,2
49,2
51,3
52,1
53,1
54,1
55,2
57,3
61,1
62,1
65,1
66,3
67,1
68,1
70,2
71,2
73,1
74,1
76,1
77,1
80,1
83,1
86,1
87,2
96,1
97,1
100,1
101,1
102,1
106,1
107,2
109,1
110,1
113,1
118,1
120,1
121,1
123,1
132,1
138,1
141,2
168,1
169,1
184,1
195,1
258,1
1500,343
