size,frequency
1,2143
2,221
3,116
4,69
5,47
6,36
7,41
8,26
9,23
10,19
11,17
12,12
13,9
14,17
15,8
16,2
17,9
18,10
20,10
21,5
22,6
23,2
24,5
25,4
26,5
27,6
28,2
29,3
30,2
32,1
33,4
34,4
35,3
37,2
38,2
39,1
41,2
42,1
43,6
44,2
45,1
47,2
48,2
49,2
51,2
52,3
53,2
54,3
55,1
56,2
57,2
60,1
61,1
63,1
64,2
65,2
66,3
69,2
71,1
75,3
78,3
82,2
85,1
87,2
88,1
89,2
90,1
91,1
92,1
102,1
107,1
111,1
113,1
117,1
118,1
120,1
126,1
130,1
131,2
137,2
138,2
139,1
145,1
154,1
157,1
166,1
171,1
172,1
178,1
184,1
191,1
202,1
219,1
232,1
238,1
250,1
253,1
257,1
261,1
262,1
267,1
270,1
282,1
284,1
341,1
362,1
425,1
592,1
657,1
772,1
1100,1
