size,frequency
1,1502
2,332
3,147
4,87
5,62
6,65
7,45
8,31
9,24
10,30
11,15
12,13
13,14
14,13
15,16
16,17
17,4
18,12
19,7
20,6
21,3
22,4
23,4
24,6
25,5
26,3
27,4
28,1
29,4
30,3
31,2
32,3
33,5
34,5
35,1
36,4
37,1
38,3
39,6
40,3
41,4
42,6
43,3
45,1
47,1
48,3
49,1
50,2
51,3
52,1
53,1
54,4
55,1
56,1
57,1
58,1
60,1
61,2
66,4
68,2
70,2
72,1
74,1
75,1
77,2
79,1
81,2
82,1
83,1
84,1
85,3
86,1
89,1
93,1
108,1
118,1
119,1
121,1
125,2
126,2
128,1
133,1
140,1
141,1
162,1
200,1
218,1
297,1
474,1
487,1
1500,408
