size,frequency
1,1871
2,313
3,165
4,104
5,67
6,61
7,45
8,31
9,17
10,18
11,25
12,17
13,23
14,9
15,9
16,16
17,9
18,6
19,11
20,5
21,5
22,5
23,5
24,6
25,4
26,6
27,2
28,7
29,3
30,2
31,6
32,6
33,3
34,3
35,4
36,1
37,5
38,5
39,3
40,1
41,2
42,4
43,4
44,2
45,4
46,3
47,1
48,1
49,1
50,2
51,1
52,1
53,1
54,4
56,2
58,2
59,2
60,2
62,2
63,2
64,1
65,1
66,1
67,1
69,2
70,2
72,1
75,3
78,2
80,1
84,1
88,1
89,1
90,2
91,1
92,2
93,3
97,2
99,1
102,2
104,1
105,1
107,1
112,1
119,1
120,2
123,1
125,1
126,1
131,1
138,1
140,1
141,1
159,1
161,1
171,1
176,1
195,1
228,1
348,1
427,1
