size,frequency
1,1907
2,257
3,127
4,72
5,52
6,44
7,36
8,19
9,18
10,18
11,19
12,13
13,18
14,6
15,10
16,8
17,11
18,7
19,9
20,6
21,8
23,6
24,6
25,5
26,6
27,8
28,5
29,1
30,2
31,6
32,1
33,4
34,2
35,1
36,1
37,2
38,1
39,2
40,3
41,1
43,2
44,3
45,2
46,5
47,2
48,3
50,3
52,1
53,3
54,1
55,2
56,1
57,1
60,1
62,1
63,1
65,2
66,1
67,1
71,2
74,1
75,1
77,2
78,1
80,2
81,1
82,1
83,1
85,1
86,1
87,1
88,1
93,1
95,1
99,1
100,1
102,1
104,1
107,1
108,2
109,1
112,1
113,1
116,1
119,1
127,1
132,1
133,1
138,1
141,1
142,1
144,1
149,2
151,1
156,2
171,1
173,1
174,1
175,1
177,2
194,1
201,1
203,1
220,1
222,1
225,1
226,1
231,1
258,1
264,1
274,1
276,1
285,1
313,1
319,1
325,1
345,1
348,1
374,1
430,1
554,1
592,1
636,1
701,1
1500,164
