size,frequency
1,1577
2,304
3,165
4,110
5,71
6,60
7,42
8,33
9,26
10,27
11,19
12,20
13,12
14,17
15,8
16,11
17,12
18,14
19,11
20,6
21,11
22,5
23,13
24,8
25,4
26,2
27,9
28,6
29,9
30,3
31,1
32,2
33,5
34,2
35,1
36,2
37,1
38,1
39,2
40,3
41,2
42,2
43,5
44,2
45,2
46,5
47,1
48,5
49,1
50,1
52,1
54,4
55,1
56,4
57,1
58,1
59,5
61,3
62,2
63,3
64,3
66,1
68,1
69,1
72,1
73,2
76,1
78,2
79,3
80,2
81,2
82,1
83,3
84,1
85,3
86,1
91,1
92,2
93,2
96,1
98,2
101,1
102,1
103,2
105,1
106,1
115,1
116,1
120,1
122,1
125,1
132,1
133,1
134,1
140,1
144,2
159,2
161,1
165,1
174,1
178,1
185,1
197,1
212,1
214,1
219,1
226,1
250,1
264,1
267,1
280,1
300,2
313,1
315,1
345,1
351,1
353,1
386,2
397,1
417,1
419,1
526,1
568,1
1500,231
