size,frequency
1,2127
2,191
3,98
4,54
5,45
6,40
7,27
8,25
9,28
10,19
11,9
12,17
13,9
14,12
15,7
16,8
17,9
18,8
19,8
20,5
21,11
22,2
23,7
24,7
25,3
26,1
27,5
28,5
29,2
30,3
31,1
32,3
33,1
35,1
36,1
37,3
38,1
39,1
40,3
41,1
42,3
43,3
44,2
45,2
47,2
48,1
49,3
50,2
51,1
52,2
53,3
55,3
56,1
57,1
58,1
59,4
60,5
62,2
64,1
65,1
66,1
68,1
69,1
71,1
72,3
73,1
76,2
79,1
83,1
84,2
85,1
90,3
91,2
92,2
94,1
99,2
103,1
104,1
107,1
108,1
114,1
116,1
119,1
124,1
125,1
126,1
130,1
132,1
134,1
135,2
137,1
140,1
142,1
149,1
156,1
160,1
161,1
167,1
177,1
193,1
195,1
201,1
204,1
216,1
225,1
230,1
234,1
242,1
274,1
290,1
291,1
322,1
342,1
345,1
355,1
368,1
412,1
447,1
448,1
455,1
532,1
535,1
552,1
572,1
605,1
614,1
627,1
732,1
770,1
914,1
920,1
941,1
1280,1
1306,1
1362,1
1500,64
