size,frequency
1,1447
2,333
3,140
4,132
5,66
6,52
7,28
8,41
9,17
10,24
11,17
12,19
13,10
14,13
15,8
16,7
17,8
18,7
19,13
20,7
21,9
22,11
23,3
24,6
25,2
26,6
27,5
28,4
29,3
30,5
31,4
32,3
33,7
34,6
36,2
37,3
39,4
40,4
41,1
42,2
43,2
44,3
45,3
46,1
47,2
48,1
52,1
53,4
55,3
56,1
58,2
59,1
60,1
61,2
62,1
66,2
68,1
69,1
71,1
73,1
74,3
76,2
77,2
78,1
79,1
80,1
83,1
90,1
94,1
95,1
99,1
102,1
105,1
106,1
108,1
109,2
111,1
115,1
118,1
122,1
126,1
147,1
148,1
151,1
156,1
158,1
160,1
178,1
201,1
251,1
322,1
1500,451
