size,frequency
1,1869
2,327
3,163
4,92
5,73
6,45
7,40
8,42
9,34
10,19
11,18
12,18
13,12
14,12
15,8
16,12
17,11
18,8
19,8
20,14
21,8
22,9
23,2
24,7
25,6
26,6
27,1
28,5
29,7
30,3
31,4
32,7
33,3
34,5
35,1
36,6
37,4
38,1
39,4
40,3
41,1
42,2
43,4
44,1
45,2
46,1
48,3
50,2
51,1
53,1
55,2
57,1
58,4
59,1
60,1
65,1
66,1
67,1
70,2
71,1
72,1
75,1
76,1
77,1
78,1
79,2
81,1
83,2
86,1
88,1
89,1
93,2
95,1
98,1
99,1
102,1
105,2
106,1
107,2
108,1
109,1
111,1
113,1
114,1
119,1
120,1
143,1
149,1
153,1
158,2
172,1
175,1
184,1
200,1
215,2
216,1
240,1
252,1
306,1
334,1
403,1
445,1
655,1
