size,frequency
1,1880
2,355
3,165
4,86
5,73
6,54
7,40
8,28
9,26
10,26
11,20
12,12
13,13
14,7
15,13
16,5
17,7
18,8
19,8
20,4
21,13
22,8
23,4
24,5
25,2
26,5
27,5
28,4
29,2
30,3
31,5
32,6
33,5
34,3
35,1
36,3
37,3
38,2
39,3
40,8
42,4
43,2
44,2
46,1
47,2
50,1
51,1
52,1
53,2
54,1
55,3
56,3
58,2
59,1
60,1
61,1
62,1
63,1
64,1
65,4
67,1
68,2
69,2
70,1
74,1
79,2
81,2
82,2
89,1
90,1
91,1
92,1
98,1
100,1
102,1
103,2
105,1
107,1
115,1
116,3
122,1
132,1
133,1
141,1
143,1
162,1
166,1
169,1
181,2
188,1
215,1
218,1
219,1
242,1
346,1
503,1
