size,frequency
1,1741
2,353
3,176
4,127
5,82
6,70
7,47
8,37
9,27
10,30
11,13
12,21
13,20
14,12
15,10
16,11
17,13
18,9
19,8
20,4
21,10
22,6
23,11
24,9
25,7
26,5
27,8
28,10
29,4
30,2
31,5
32,2
33,3
34,3
35,6
36,5
37,1
38,4
39,1
40,2
41,2
42,4
43,7
44,2
46,2
47,3
49,4
50,1
52,1
53,1
54,1
56,2
57,4
58,4
59,1
60,1
61,2
63,1
68,1
69,1
71,1
72,1
73,1
76,1
77,2
78,1
79,1
83,1
88,1
90,2
92,1
95,1
98,2
103,2
110,1
113,1
116,1
117,1
121,2
127,1
134,1
135,1
155,1
157,1
176,1
178,1
188,2
213,1
217,1
222,1
230,1
256,1
278,1
297,1
