size,frequency
1,1848
2,313
3,176
4,99
5,65
6,62
7,38
8,37
9,26
10,31
11,14
12,17
13,19
14,14
15,6
16,4
17,12
18,12
19,5
20,5
21,12
22,11
23,6
24,6
25,11
26,7
27,5
28,4
29,8
30,3
31,3
32,2
33,2
34,1
35,3
36,1
37,1
38,2
39,6
40,2
41,5
42,2
43,2
44,3
45,1
46,1
47,4
48,4
49,3
50,1
51,5
52,1
53,2
57,2
58,2
59,1
61,2
63,3
65,1
67,1
68,3
69,1
72,1
74,2
75,1
77,2
78,1
79,2
80,4
81,1
85,2
87,1
88,1
92,2
94,1
96,1
97,1
98,1
100,1
104,1
106,2
113,1
114,1
117,1
121,1
123,1
125,3
128,1
159,1
180,1
183,1
191,1
201,1
257,1
267,1
279,1
352,1
360,1
393,1
397,1
507,1
756,1
