size,frequency
1,1763
2,380
3,194
4,100
5,74
6,45
7,44
8,37
9,36
10,19
11,20
12,20
13,16
14,13
15,16
16,11
17,10
18,8
19,10
20,4
21,5
22,6
23,8
24,8
25,6
26,5
27,7
28,3
29,7
30,5
31,7
32,4
33,1
35,1
36,4
37,2
38,2
39,1
40,4
41,2
42,2
43,3
44,2
45,2
46,3
47,1
48,2
50,2
51,1
52,1
53,1
55,3
56,2
57,1
58,2
59,1
60,2
61,1
62,1
64,2
65,2
66,1
68,1
71,1
72,1
74,1
77,3
78,1
81,1
82,3
83,1
84,1
86,3
87,1
92,1
94,1
97,1
99,2
100,1
102,2
103,1
106,1
110,1
114,1
123,1
124,1
133,1
139,1
144,1
146,1
149,1
152,1
153,1
156,1
195,1
203,1
211,1
232,1
255,1
278,1
284,1
308,1
325,1
359,1
362,1
382,1
447,1
510,1
