size,frequency
1,1884
2,268
3,109
4,90
5,49
6,49
7,30
8,24
9,17
10,13
11,19
12,13
13,11
14,17
15,14
16,9
17,11
18,14
19,5
20,7
21,11
22,5
23,7
24,9
25,3
26,8
27,5
28,1
29,2
30,1
31,2
33,5
34,1
36,2
37,3
39,2
40,1
42,1
43,1
45,2
46,1
47,3
48,2
49,3
50,2
51,3
52,1
54,2
56,1
59,1
62,3
63,2
66,1
67,2
68,2
69,1
73,1
74,1
75,1
77,1
80,1
81,2
82,1
84,1
85,1
86,2
88,1
89,2
90,1
92,1
94,1
100,1
102,2
103,1
105,1
110,1
111,1
112,1
119,1
120,1
121,1
122,3
123,1
124,1
125,2
127,1
129,1
138,1
139,1
147,1
148,1
151,1
152,1
167,1
172,1
175,1
179,1
182,1
184,1
188,1
197,1
200,1
215,2
222,1
224,1
234,1
245,1
246,1
300,2
302,1
308,1
314,1
332,1
388,1
420,1
615,1
761,1
1500,175
