size,frequency
1,1688
2,264
3,138
4,78
5,64
6,42
7,45
8,37
9,26
10,18
11,29
12,13
13,14
14,10
15,14
16,8
17,9
18,5
19,6
20,7
21,4
22,1
23,8
24,2
25,4
26,5
27,4
28,5
29,4
30,6
31,5
32,5
34,2
35,2
36,1
37,3
38,2
39,4
40,1
41,1
42,2
43,2
44,2
45,2
46,1
47,1
48,1
49,1
50,2
51,2
53,1
55,1
57,2
58,1
59,1
60,2
61,1
62,2
64,1
65,1
67,1
69,1
70,1
73,1
75,1
76,2
80,1
83,2
84,4
87,1
88,1
91,1
96,1
97,1
99,1
101,1
103,1
104,1
105,1
109,1
111,2
115,1
117,2
122,2
128,1
132,1
139,1
154,1
171,1
205,1
216,1
223,1
232,1
280,1
289,1
296,1
298,1
339,1
522,1
1500,340
