size,frequency
1,1511
2,314
3,163
4,74
5,88
6,50
7,35
8,28
9,26
10,20
11,15
12,30
13,10
14,8
15,16
16,9
17,11
18,12
19,8
20,11
21,7
22,6
23,9
24,4
25,4
26,6
27,8
28,3
29,5
31,4
32,2
33,5
34,10
35,3
36,6
37,2
38,1
39,5
40,1
41,2
42,1
43,2
44,2
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,2
59,2
60,1
61,1
62,1
63,2
64,2
68,3
69,1
70,1
72,1
73,1
74,1
75,3
76,2
77,2
78,1
84,1
87,1
91,1
93,1
94,1
97,1
99,1
100,1
102,2
104,1
105,1
107,1
109,1
119,1
122,2
124,1
126,1
132,1
138,1
142,1
145,1
150,1
151,1
153,1
161,1
166,1
171,1
172,1
181,1
203,1
204,1
212,1
222,1
224,1
227,1
238,1
243,1
259,1
269,1
313,1
353,1
415,1
1500,381
