size,frequency
1,1611
2,307
3,157
4,91
5,74
6,60
7,38
8,25
9,30
10,23
11,17
12,17
13,11
14,11
15,13
16,10
17,8
18,12
19,6
20,7
21,9
22,11
23,9
24,6
25,4
26,6
27,5
28,6
29,3
30,2
31,2
32,3
33,3
34,1
35,2
36,5
37,2
38,6
39,1
40,1
41,3
42,1
43,3
44,6
45,1
46,1
47,2
48,3
49,2
50,2
51,1
53,2
54,1
56,1
58,3
59,3
60,2
61,1
62,1
65,2
66,1
67,1
68,1
70,1
75,1
77,3
78,1
80,2
81,1
82,1
83,1
84,3
85,1
87,1
89,1
90,2
95,2
96,1
97,1
101,2
102,1
109,1
111,2
115,1
116,1
118,1
120,1
122,1
124,1
129,1
131,1
138,2
143,1
148,2
150,1
155,1
156,1
160,2
161,1
170,1
174,1
175,1
177,1
181,1
197,1
200,1
204,1
211,1
220,1
233,1
245,1
259,1
277,1
325,1
329,1
330,1
331,1
346,1
433,1
467,1
567,1
642,1
1500,270
