size,frequency
1,1700
2,293
3,156
4,92
5,58
6,49
7,37
8,30
9,25
10,20
11,21
12,15
13,16
14,15
15,7
16,11
17,12
18,8
19,6
20,7
21,6
22,6
23,7
24,6
25,3
26,6
27,10
28,3
29,2
30,5
31,5
32,5
33,2
34,3
35,4
36,2
37,1
38,2
39,3
40,5
41,2
42,1
44,1
46,2
47,2
48,3
49,2
50,1
51,2
52,1
53,2
56,2
57,2
58,1
59,1
61,3
63,4
65,3
66,1
68,1
69,1
70,1
71,1
72,4
73,2
79,2
81,1
83,3
86,1
89,1
91,1
92,2
93,1
103,3
105,1
106,2
108,3
112,3
113,1
117,2
118,1
120,1
121,1
123,1
127,1
131,1
137,1
142,1
154,1
156,1
165,1
169,1
170,1
173,1
174,1
177,1
182,1
183,2
184,2
191,1
205,1
208,1
212,1
222,1
223,1
224,1
237,1
244,1
275,1
318,1
346,1
432,1
436,1
484,1
562,1
611,1
641,1
1500,224
