size,frequency
1,1640
2,310
3,138
4,103
5,71
6,52
7,41
8,33
9,23
10,29
11,18
12,13
13,17
14,12
15,9
16,11
17,14
18,4
19,9
20,9
21,5
22,8
23,7
24,3
25,7
26,3
27,4
28,1
29,6
30,1
31,4
32,1
33,3
34,2
35,2
36,1
38,1
39,2
40,3
41,1
42,1
43,5
44,2
45,1
46,3
47,3
51,3
53,1
54,1
55,1
56,1
57,3
59,1
60,1
61,3
63,1
64,1
66,2
70,2
72,1
73,1
75,2
76,2
78,2
79,1
81,2
83,1
85,1
87,1
89,2
95,1
102,1
103,1
105,1
106,1
108,1
109,1
115,2
119,3
122,2
128,1
130,2
132,1
140,1
141,1
142,1
147,1
150,1
152,1
168,1
172,1
173,1
175,1
178,1
182,1
183,1
199,1
204,1
210,1
219,1
225,1
233,1
265,1
267,1
271,1
293,1
1416,1
1500,285
