size,frequency
1,1899
2,348
3,147
4,84
5,74
6,53
7,30
8,18
9,26
10,26
11,22
12,14
13,12
14,9
15,11
16,13
17,9
18,9
19,12
20,14
21,5
22,4
23,5
24,4
25,3
26,4
27,7
28,3
29,5
30,4
31,4
32,5
33,4
34,5
35,3
36,1
39,2
40,4
41,5
42,2
43,2
44,3
45,1
46,2
48,4
49,3
50,1
52,1
53,1
54,1
55,1
56,2
57,2
60,2
61,2
62,1
63,1
64,1
65,2
66,3
67,1
70,1
72,2
74,1
75,1
76,1
77,2
80,1
81,3
84,2
90,1
97,1
98,1
104,1
106,1
108,1
109,1
112,1
114,1
126,1
128,1
131,1
134,1
135,1
136,1
137,1
139,1
143,1
147,1
150,1
173,1
177,1
178,1
179,1
187,2
188,1
189,1
195,1
202,1
205,2
210,1
224,1
227,1
233,1
314,1
337,1
458,1
502,1
