size,frequency
1,1892
2,238
3,124
4,65
5,82
6,35
7,25
8,31
9,22
10,19
11,14
12,16
13,11
14,7
15,14
16,7
17,5
18,6
19,8
20,6
21,5
22,3
23,5
24,3
25,3
26,2
27,8
28,5
29,3
30,6
32,3
33,1
34,3
35,4
36,3
37,1
38,2
39,3
40,1
41,2
43,1
44,1
45,4
46,3
48,4
49,2
50,4
51,1
53,2
54,1
56,1
57,4
58,1
59,3
60,1
61,1
62,1
63,1
64,3
65,1
67,1
68,2
69,1
70,2
72,1
73,1
74,1
79,1
81,1
83,4
87,1
89,1
91,1
93,1
96,2
99,1
100,2
101,1
102,1
112,1
113,2
114,1
123,2
125,2
129,1
137,1
138,1
142,1
147,1
179,1
185,1
186,1
188,2
191,1
200,1
212,2
224,1
246,1
274,1
284,1
294,1
303,1
394,1
429,1
471,1
487,1
637,1
639,1
1500,207
