size,frequency
1,1948
2,282
3,129
4,73
5,47
6,36
7,31
8,24
9,19
10,12
11,12
12,12
13,13
14,9
15,5
16,9
17,13
18,5
19,9
20,3
21,4
22,7
23,8
24,8
25,4
26,2
27,5
28,2
29,6
30,3
31,5
32,2
33,5
34,2
35,1
36,1
37,5
38,3
39,2
40,1
41,3
42,1
44,3
45,4
48,1
49,1
50,3
52,1
54,1
55,1
56,4
57,1
59,1
60,1
63,1
64,1
68,1
69,1
70,1
73,2
75,2
79,1
81,1
82,1
84,1
87,2
89,3
94,1
95,1
98,1
99,1
101,1
102,1
103,1
105,1
115,1
119,1
132,1
144,1
151,1
155,1
161,1
164,1
167,1
168,2
173,1
189,1
192,1
194,1
218,1
266,1
297,1
300,1
313,1
326,1
345,1
425,1
442,1
455,1
582,1
720,1
799,1
809,1
1500,152
