size,frequency
1,2154
2,208
3,101
4,60
5,34
6,37
7,24
8,24
9,17
10,19
11,11
12,6
13,10
14,9
15,11
16,2
17,5
18,5
19,2
20,4
21,9
22,5
23,5
24,10
25,1
26,2
27,6
28,3
29,4
30,3
31,1
32,2
33,2
34,1
35,4
37,1
38,1
39,1
40,2
42,2
43,1
44,2
45,2
46,4
47,2
49,1
50,2
52,1
54,1
55,2
57,1
59,2
61,1
63,2
64,1
65,1
67,2
69,3
70,3
71,1
72,1
73,1
74,2
75,1
76,1
78,1
87,1
88,1
89,1
92,1
93,2
94,1
100,1
107,1
116,1
119,1
121,2
123,1
124,1
126,1
135,1
136,1
140,2
144,1
148,1
150,1
151,2
155,1
157,1
161,1
163,1
169,1
187,1
202,1
203,1
213,1
230,1
237,2
248,2
257,1
261,1
264,1
278,1
279,1
287,1
302,1
313,1
316,1
321,1
332,1
364,1
438,1
463,1
496,1
575,1
590,1
618,1
623,1
703,1
788,1
899,1
933,1
1126,1
1300,1
1500,86
