size,frequency
1,2000
2,222
3,123
4,59
5,55
6,40
7,31
8,28
9,15
10,18
11,20
12,13
13,9
14,8
15,7
16,11
17,6
18,5
19,6
20,6
21,3
22,5
23,6
24,2
25,4
26,6
27,6
28,5
29,7
30,3
31,3
33,4
34,3
35,3
36,2
37,2
38,3
39,2
40,4
41,1
42,1
43,4
44,1
45,4
47,3
48,2
49,1
50,2
51,1
52,2
53,2
54,1
55,1
56,2
58,4
59,1
61,1
62,2
63,1
64,1
65,1
67,1
69,1
70,2
71,2
76,1
77,3
79,1
81,3
82,2
84,1
85,1
90,2
94,1
95,1
96,1
99,1
103,1
105,1
108,1
110,1
118,1
124,2
125,1
135,1
145,1
148,1
156,1
157,1
166,1
174,1
175,1
178,2
179,1
182,1
187,1
189,1
190,1
193,1
195,1
201,1
205,1
213,1
221,1
227,1
231,1
234,1
236,1
243,1
253,1
260,2
279,1
283,1
290,2
295,1
313,1
332,1
336,1
356,1
359,1
377,1
414,1
416,1
467,1
472,1
510,1
551,1
552,1
588,1
602,1
688,1
846,1
1021,1
1082,1
1089,1
1090,1
1421,1
1500,118
