size,frequency
1,1731
2,275
3,140
4,82
5,59
6,43
7,49
8,31
9,30
10,26
11,19
12,21
13,4
14,9
15,9
16,13
17,11
18,8
19,8
20,7
21,7
22,6
23,4
24,3
25,5
26,2
27,10
28,3
29,3
30,3
32,4
33,5
34,3
35,2
36,6
37,2
38,2
39,3
40,3
41,3
42,1
43,3
44,3
45,2
47,1
48,1
49,3
50,2
51,2
52,2
56,1
58,1
59,2
63,3
66,2
67,3
68,1
69,1
70,1
71,2
72,1
73,1
75,1
78,2
79,1
80,1
81,1
85,2
86,1
87,1
90,1
92,1
94,2
95,1
99,2
102,1
103,1
105,2
108,1
113,1
115,1
119,3
122,1
126,2
134,2
138,1
139,1
141,1
144,3
146,1
149,1
150,1
166,1
168,1
170,1
176,1
178,1
183,1
202,1
204,1
221,1
228,1
229,1
231,1
237,1
239,1
246,1
252,1
255,1
279,1
320,1
383,1
455,1
477,1
532,1
556,1
601,1
1500,241
