size,frequency
1,1591
2,314
3,159
4,106
5,81
6,41
7,37
8,30
9,28
10,20
11,22
12,25
13,17
14,8
15,12
16,8
17,8
18,9
19,8
20,5
21,3
22,8
23,7
24,7
25,7
26,2
27,7
28,3
29,2
30,5
31,2
32,1
33,3
34,1
35,1
36,2
37,2
38,2
39,4
40,3
41,1
42,2
43,2
44,2
45,3
46,2
47,2
48,3
50,1
51,1
52,2
54,1
55,2
58,2
59,2
61,3
62,1
63,2
66,2
67,1
70,1
71,2
72,2
75,2
76,1
77,2
78,2
79,1
80,1
82,1
85,3
87,1
89,2
92,1
96,1
99,1
102,1
106,1
109,1
111,1
112,1
113,1
121,1
128,1
130,1
132,1
133,1
134,2
137,1
144,1
156,2
164,1
166,1
209,1
238,1
273,1
280,1
343,1
344,1
356,1
427,1
444,1
727,1
1500,309
