size,frequency
1,1544
2,320
3,144
4,83
5,71
6,59
7,49
8,18
9,29
10,18
11,19
12,12
13,20
14,19
15,9
16,5
17,8
18,5
19,7
20,6
21,8
22,4
23,4
24,6
25,3
26,4
27,2
28,3
29,2
30,3
31,5
32,3
33,1
34,1
35,2
36,4
37,2
38,3
39,2
40,3
41,2
42,3
43,1
44,2
45,2
46,1
47,2
49,2
50,2
51,3
52,1
53,3
54,1
55,1
57,1
58,1
59,2
60,1
61,4
65,2
66,1
69,1
70,1
71,1
74,1
75,1
77,1
80,1
89,1
95,1
97,1
101,2
104,1
106,1
108,1
110,1
115,1
117,1
121,1
125,2
131,1
134,1
136,1
140,1
155,1
165,1
199,2
262,1
267,1
297,1
304,1
323,1
335,1
1500,417
