size,frequency
1,2065
2,227
3,111
4,69
5,46
6,45
7,21
8,26
9,15
10,8
11,12
12,10
13,9
14,11
15,11
16,8
17,8
18,3
19,10
20,5
21,3
22,7
23,2
24,9
25,3
26,5
27,2
28,4
29,7
30,3
31,4
32,2
33,2
34,2
35,1
40,1
41,3
42,1
43,1
44,2
45,4
46,1
47,1
48,2
49,1
51,4
52,2
53,2
54,1
57,2
59,1
60,2
62,3
64,2
65,2
66,1
67,1
68,1
71,2
75,1
76,1
78,1
79,1
80,3
83,1
84,4
87,1
89,1
90,1
91,1
95,2
96,1
99,1
105,1
107,1
108,1
113,1
115,1
118,1
124,1
125,1
127,1
130,1
131,1
137,1
141,1
144,1
147,3
148,2
153,1
156,1
162,1
169,1
172,1
181,1
183,2
188,1
193,1
207,1
210,1
230,1
232,1
235,1
240,2
245,1
303,1
313,1
339,1
341,1
353,1
374,1
453,1
454,1
468,1
494,1
496,1
531,1
549,1
597,1
598,1
673,1
745,1
775,1
997,1
1022,1
1118,1
1153,1
1164,1
1255,1
1500,100
