size,frequency
1,2201
2,215
3,105
4,72
5,60
6,35
7,38
8,16
9,16
10,11
11,17
12,14
13,9
14,4
15,14
16,4
17,7
18,4
19,4
20,9
21,8
22,4
23,4
24,3
25,5
26,5
27,2
28,2
29,2
30,4
31,1
32,2
33,1
34,3
35,4
36,5
37,2
38,1
39,4
41,2
44,3
45,2
46,3
47,1
48,2
50,1
52,1
53,1
54,1
55,2
56,3
58,2
59,2
60,2
61,1
62,1
64,1
65,3
67,1
69,1
71,1
76,2
77,1
84,1
89,1
90,1
91,1
94,1
98,1
100,1
104,1
110,1
114,1
116,1
125,1
139,1
144,2
148,1
153,1
157,1
172,1
173,1
181,1
182,1
183,1
185,1
206,1
229,2
234,1
249,1
250,1
256,1
258,1
284,1
310,1
325,1
332,1
369,1
425,1
450,1
464,1
737,1
1189,1
1232,1
