size,frequency
1,1749
2,275
3,125
4,93
5,66
6,44
7,34
8,25
9,23
10,17
11,14
12,11
13,11
14,11
15,12
16,10
17,10
18,6
19,7
20,8
21,7
22,4
23,9
24,3
25,2
26,4
27,3
28,1
29,3
30,5
31,1
32,4
33,2
34,1
35,3
36,3
37,3
39,2
40,1
41,2
42,2
43,1
44,2
45,1
46,1
47,1
48,2
49,2
50,1
51,1
52,4
53,3
54,4
55,1
56,1
57,1
60,1
61,1
62,2
64,1
65,2
67,1
68,1
70,1
73,1
76,1
80,1
83,1
84,1
87,1
89,1
90,1
91,1
92,1
95,1
98,1
100,2
101,1
103,1
105,1
106,1
107,1
109,1
113,1
115,2
117,1
119,1
123,1
125,2
127,1
129,1
131,1
133,2
142,1
148,1
150,1
152,1
163,1
176,1
184,1
187,1
204,2
207,1
210,1
218,1
279,1
335,1
381,1
390,1
397,1
407,1
435,1
1500,295
