size,frequency
1,1835
2,276
3,127
4,98
5,58
6,40
7,35
8,27
9,28
10,20
11,17
12,17
13,17
14,11
15,9
16,4
17,10
18,11
19,8
20,4
21,6
22,5
23,3
24,6
25,7
26,3
27,1
28,3
29,5
30,3
31,2
32,2
33,3
34,1
35,1
36,2
37,5
38,5
39,1
40,2
41,2
42,1
44,1
45,1
46,4
47,1
48,2
49,1
50,1
51,1
55,3
57,2
58,1
59,5
63,1
64,1
66,3
69,1
70,2
71,1
73,1
75,1
77,1
78,1
80,1
81,1
83,1
84,3
87,1
88,1
89,1
97,1
102,1
103,1
106,2
108,1
110,1
115,1
117,2
118,1
120,1
127,3
128,1
142,1
150,2
152,1
154,1
155,1
159,1
162,1
168,1
183,1
196,1
205,1
207,1
211,1
218,1
223,1
226,1
235,1
272,1
273,1
282,1
284,1
289,1
310,1
324,1
335,1
354,1
356,1
406,1
410,1
433,1
495,1
513,1
547,1
599,1
659,1
702,1
1500,181
