size,frequency
1,2136
2,239
3,106
4,71
5,43
6,34
7,38
8,18
9,31
10,18
11,16
12,16
13,6
14,10
15,8
16,7
17,11
18,6
19,8
20,7
21,4
22,7
23,5
24,4
25,2
26,1
27,1
28,3
29,1
30,5
31,8
32,1
33,7
34,2
35,1
36,3
37,5
38,2
39,2
40,2
43,3
44,2
45,1
46,2
47,2
49,2
50,5
51,1
52,2
54,1
55,2
56,1
58,2
59,1
61,1
62,2
64,2
66,1
67,2
72,1
76,2
78,1
79,2
80,1
82,2
83,2
85,1
86,2
89,3
92,1
93,3
94,1
97,3
98,1
99,2
101,1
104,1
106,1
108,1
111,1
112,2
113,1
117,1
123,3
126,1
129,1
131,2
145,1
147,1
167,1
171,1
177,1
181,1
189,1
198,1
206,1
215,1
241,1
254,1
280,1
290,2
292,1
298,1
304,1
311,1
336,1
352,1
420,1
477,1
594,1
605,1
722,1
