size,frequency
1,1616
2,286
3,142
4,93
5,69
6,42
7,35
8,30
9,29
10,28
11,24
12,15
13,15
14,17
15,13
16,9
17,14
18,7
19,5
20,8
21,6
22,7
23,2
24,8
25,10
26,3
27,5
28,6
29,3
30,4
31,6
32,2
33,2
35,5
37,4
38,1
39,2
40,2
42,2
43,1
44,1
45,1
46,1
47,3
49,1
50,1
51,2
52,1
53,1
54,2
55,2
57,2
58,1
59,2
60,1
62,1
64,2
66,1
68,1
73,1
75,1
76,1
79,2
81,1
85,1
89,1
93,1
98,2
103,1
105,2
111,1
112,1
114,1
119,1
120,1
122,2
126,1
127,1
148,1
149,1
162,1
163,1
165,1
179,1
184,1
204,1
225,1
230,1
282,1
327,1
334,1
363,1
1500,358
