size,frequency
1,2187
2,202
3,93
4,67
5,36
6,25
7,24
8,22
9,15
10,17
11,17
12,12
13,14
14,7
15,11
16,14
17,5
18,7
19,6
20,8
21,5
23,2
24,2
25,3
26,4
27,3
28,4
29,1
30,2
31,6
32,2
33,1
34,1
35,1
36,2
37,1
38,3
39,2
41,5
42,1
43,1
44,4
45,3
49,1
50,4
51,1
52,1
53,1
54,1
55,1
56,2
57,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
70,3
71,1
72,1
74,1
76,1
78,1
79,1
90,1
105,1
108,1
116,2
128,1
130,1
132,1
133,1
134,1
137,1
143,1
144,1
150,1
155,1
156,1
177,1
180,1
197,1
198,1
206,1
210,1
219,1
226,1
227,1
237,1
248,1
253,1
255,1
272,1
293,1
323,1
333,1
344,1
368,1
373,1
392,1
432,1
443,1
459,1
487,1
492,1
512,1
534,1
593,1
598,1
670,1
673,1
699,1
746,1
864,1
997,1
1003,1
1119,1
1320,1
1500,68
