size,frequency
1,1642
2,347
3,164
4,94
5,83
6,54
7,41
8,33
9,35
10,19
11,23
12,10
13,11
14,17
15,17
16,9
17,9
18,15
19,16
20,6
21,8
22,8
23,4
24,7
25,1
26,7
27,6
28,5
29,8
30,3
31,1
32,5
33,2
34,2
35,1
37,2
38,5
39,2
40,3
41,1
42,4
44,1
45,3
46,1
48,1
49,4
51,3
52,1
53,1
55,1
57,1
58,1
61,1
62,1
63,2
64,4
66,1
67,2
70,1
72,1
73,1
74,3
76,1
77,2
79,1
80,1
83,1
85,1
86,1
87,2
88,1
89,1
90,1
91,2
92,1
93,1
95,1
98,1
99,1
100,2
101,1
103,1
104,1
105,1
107,2
108,1
109,2
110,1
113,1
115,1
116,1
118,2
120,1
121,2
129,1
131,2
133,2
134,1
135,1
139,2
141,1
144,1
148,1
150,1
152,1
165,1
175,1
176,1
180,1
186,1
195,1
197,1
209,1
211,1
215,1
233,1
240,1
243,1
244,1
262,2
269,1
277,1
289,1
328,1
345,1
360,1
361,1
363,1
366,1
381,1
386,1
431,1
495,1
760,1
771,1
803,1
884,1
1339,1
1500,147
