size,frequency
1,1804
2,354
3,175
4,108
5,64
6,62
7,45
8,38
9,33
10,22
11,11
12,21
13,14
14,23
15,9
16,12
17,14
18,10
19,8
20,12
21,10
22,5
23,16
24,2
25,3
26,3
27,5
28,7
29,2
30,2
31,2
32,4
33,2
34,2
35,4
37,3
38,3
39,3
40,3
41,1
42,1
43,2
44,1
45,3
46,1
47,1
49,1
50,3
51,2
52,4
53,2
57,2
60,3
61,1
65,1
68,2
69,1
70,1
71,1
72,4
75,1
76,1
77,1
80,3
82,1
83,1
84,1
85,1
86,3
92,1
94,1
98,1
99,1
100,2
102,1
103,1
107,1
108,1
114,1
122,1
123,1
128,1
129,2
131,1
140,1
142,1
146,1
166,1
170,1
181,1
185,1
197,1
211,1
228,1
372,1
466,1
