size,frequency
1,1413
2,308
3,170
4,103
5,77
6,59
7,31
8,32
9,33
10,28
11,18
12,29
13,10
14,11
15,15
16,7
17,14
18,9
19,14
20,11
21,5
22,9
23,7
24,6
25,7
26,5
27,5
28,3
29,8
30,3
31,6
32,2
33,2
34,2
35,6
36,2
37,6
39,3
40,2
41,2
42,1
43,4
44,2
45,3
46,1
47,2
48,3
49,3
50,2
51,2
52,1
53,3
55,3
56,2
57,2
58,1
59,1
60,1
62,1
63,1
64,1
65,1
66,3
69,1
70,3
71,1
72,1
74,2
75,1
77,1
79,2
81,1
84,3
87,1
101,1
105,1
117,1
118,1
120,2
127,1
140,1
141,1
145,1
147,1
167,1
176,1
178,1
188,1
201,1
211,1
214,1
237,1
439,1
1500,436
