size,frequency
1,1510
2,320
3,159
4,113
5,70
6,54
7,37
8,29
9,25
10,21
11,20
12,19
13,22
14,10
15,14
16,9
17,9
18,6
19,8
20,4
21,5
22,1
23,2
24,2
25,5
26,6
27,6
28,5
29,7
30,2
31,8
32,3
33,2
34,6
35,1
36,5
38,1
39,5
40,1
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,3
49,2
50,1
52,3
54,1
56,2
57,1
58,1
59,2
60,1
61,2
63,2
64,1
65,1
66,2
67,1
68,1
69,2
70,1
71,1
72,1
73,2
74,3
75,1
76,1
77,1
78,1
80,1
81,1
83,1
84,1
85,3
87,1
96,1
101,1
106,1
109,1
110,1
113,1
115,1
116,1
121,1
125,1
127,1
129,1
131,1
133,2
165,1
287,1
336,1
350,1
354,1
453,1
1500,385
