size,frequency
1,1998
2,224
3,117
4,62
5,50
6,40
7,32
8,17
9,18
10,19
11,15
12,10
13,17
14,9
15,8
16,9
17,10
18,7
19,13
20,7
21,3
22,6
23,5
24,8
25,4
26,7
27,6
28,2
29,4
30,5
31,2
32,3
33,5
34,2
35,3
36,4
37,2
38,2
39,3
40,3
41,3
42,2
43,2
44,3
46,4
47,2
48,1
50,2
51,1
52,1
55,1
56,1
57,2
58,3
59,2
60,3
62,1
63,1
64,1
65,2
66,2
67,2
68,1
69,1
70,1
71,1
76,1
77,2
79,1
80,1
86,1
88,1
89,1
90,1
92,3
94,1
96,2
97,2
98,1
101,1
104,1
107,2
113,1
115,2
117,2
120,1
121,2
129,1
132,1
133,2
136,1
141,1
142,1
146,1
149,1
153,3
168,1
173,1
178,1
179,1
181,1
185,1
187,1
204,1
206,1
207,1
208,2
213,1
224,1
232,1
253,1
254,1
283,1
289,1
301,2
302,1
339,1
342,1
376,1
395,1
416,1
472,1
478,1
479,1
569,1
574,1
817,1
895,1
951,1
1011,1
1048,1
1175,1
1232,1
1500,112
