size,frequency
1,1933
2,305
3,168
4,103
5,58
6,50
7,30
8,30
9,21
10,17
11,9
12,21
13,19
14,20
15,11
16,8
17,4
18,5
19,9
20,5
21,7
22,9
23,5
24,5
25,3
26,8
27,7
28,3
29,6
30,4
31,1
32,3
33,4
34,1
35,2
36,1
37,3
38,1
39,1
40,3
41,1
42,1
43,1
44,1
45,4
46,2
47,2
48,1
50,1
51,2
52,1
54,1
55,1
56,1
60,1
62,3
63,1
64,1
66,3
67,1
68,2
70,1
71,1
73,1
75,1
77,1
78,4
80,1
83,1
85,2
90,2
92,2
93,1
95,1
98,1
99,1
100,1
101,1
114,1
115,1
121,2
122,2
123,1
124,1
131,1
132,1
133,1
134,1
135,1
141,1
149,1
157,1
161,1
174,2
176,1
179,1
189,1
191,1
202,1
206,1
216,2
225,1
229,1
240,1
289,1
309,1
316,1
353,1
359,1
383,1
473,1
527,1
570,1
572,1
702,1
724,1
