size,frequency
1,1667
2,262
3,146
4,85
5,53
6,47
7,41
8,31
9,27
10,26
11,16
12,11
13,11
14,12
15,10
16,7
17,12
18,8
19,8
20,3
21,6
22,3
23,5
24,7
25,3
26,2
27,5
28,4
29,7
30,2
31,2
32,4
33,4
34,2
35,3
36,1
37,2
38,2
39,3
40,1
41,2
42,4
43,1
44,4
45,2
46,3
47,3
48,2
49,1
50,2
51,1
52,1
53,1
54,2
57,2
58,1
60,2
61,1
62,2
63,1
64,3
65,2
66,2
69,1
70,1
72,1
74,2
75,1
80,1
81,1
82,1
84,1
85,3
86,1
87,1
88,1
90,1
92,2
94,1
99,1
100,1
101,1
107,1
109,1
111,1
119,1
123,1
124,1
127,2
128,1
135,1
140,1
148,1
173,1
176,1
213,1
214,1
222,1
236,1
250,1
287,1
314,1
316,1
364,1
436,1
1500,357
