size,frequency
1,1532
2,304
3,161
4,94
5,74
6,42
7,42
8,27
9,29
10,24
11,18
12,14
13,17
14,11
15,11
16,12
17,8
18,10
19,11
20,7
21,6
22,5
23,4
24,4
25,5
26,5
27,7
28,9
29,1
30,5
31,6
32,6
33,1
34,1
35,1
36,1
37,3
38,3
39,2
40,2
41,2
42,1
43,2
44,3
45,2
46,3
47,5
48,2
49,3
50,3
51,1
52,1
58,2
59,2
61,1
64,1
66,1
67,2
68,4
70,2
72,1
73,1
74,1
76,1
77,1
78,1
81,2
83,2
84,1
85,1
86,1
87,1
88,1
89,1
106,1
112,1
116,1
119,2
126,1
154,1
158,1
179,1
183,1
205,1
220,1
271,1
272,1
277,1
282,1
303,1
576,1
1500,398
