size,frequency
1,2236
2,178
3,107
4,74
5,36
6,34
7,25
8,24
9,20
10,21
11,22
12,12
13,12
14,10
15,14
16,4
17,4
18,6
19,5
20,7
21,3
22,6
23,4
24,5
25,6
26,3
27,3
28,5
29,1
30,4
31,3
32,2
34,1
35,4
36,5
37,2
38,1
41,3
42,2
44,2
46,1
47,2
48,1
54,2
56,1
57,2
59,2
60,1
67,1
68,2
71,1
72,1
73,2
76,1
77,1
78,1
79,2
82,1
85,4
86,1
88,1
89,1
91,1
92,1
93,1
94,1
97,1
99,2
102,1
109,1
110,1
111,1
112,1
117,1
118,1
124,1
131,1
132,1
137,1
141,2
143,1
146,1
149,1
154,1
158,1
170,1
171,1
174,1
175,2
177,1
178,1
185,1
192,1
211,1
212,1
214,1
215,1
216,2
219,1
259,1
278,1
335,1
344,1
374,1
473,1
505,1
552,1
1117,1
1500,2
