size,frequency
1,1694
2,275
3,161
4,85
5,48
6,51
7,31
8,22
9,25
10,12
11,10
12,12
13,16
14,9
15,8
16,10
17,6
18,4
19,5
20,7
21,8
22,5
23,4
24,4
25,3
26,3
27,5
28,2
29,5
30,5
31,5
32,2
33,8
34,2
35,4
36,3
37,2
38,1
39,3
40,4
41,4
42,2
43,1
44,3
45,1
46,4
47,3
48,3
49,3
50,3
51,1
54,3
58,2
62,1
63,1
64,1
66,3
67,1
68,2
69,6
70,1
71,1
73,1
74,1
76,1
79,1
85,1
87,1
88,1
91,1
92,1
94,1
97,1
98,1
111,1
116,1
128,1
134,1
137,1
138,1
139,1
151,1
158,1
160,1
162,1
163,2
169,1
174,1
179,1
187,1
210,1
232,1
236,1
244,1
269,1
381,1
405,1
431,1
451,1
1500,343
