size,frequency
1,2081
2,215
3,91
4,65
5,41
6,35
7,31
8,17
9,19
10,22
11,15
12,24
13,5
14,12
15,13
16,4
17,4
18,9
19,4
20,6
21,6
22,4
23,3
24,5
25,8
26,4
27,4
28,2
29,2
30,1
31,3
32,2
33,2
34,2
35,1
36,5
37,5
38,3
39,4
41,1
42,2
43,2
44,3
45,3
46,1
47,3
48,1
49,4
50,3
54,3
56,1
58,1
59,2
61,1
62,1
63,1
66,2
67,2
69,1
71,3
72,2
73,2
76,2
78,1
79,1
81,1
83,3
84,2
86,1
88,1
89,3
91,1
92,2
94,3
97,2
98,1
100,1
101,1
106,1
109,1
111,1
113,2
116,1
117,1
130,1
134,1
137,1
138,1
146,1
149,1
153,1
155,1
162,1
171,1
176,1
178,1
180,1
184,1
187,1
191,1
194,1
208,1
223,1
224,1
230,1
237,1
238,1
251,1
266,1
274,1
275,1
276,1
281,1
346,1
369,1
495,1
505,1
599,1
615,1
647,1
703,1
714,1
720,1
803,1
989,1
1112,1
1207,1
1285,1
1339,1
1500,98
