size,frequency
1,1541
2,319
3,163
4,91
5,62
6,60
7,40
8,36
9,28
10,36
11,23
12,24
13,13
14,12
15,12
16,11
17,12
18,11
19,7
20,9
21,11
22,3
23,6
24,3
25,5
26,4
27,2
28,9
29,5
30,3
32,7
33,3
34,3
35,7
36,2
37,5
38,4
39,4
40,2
45,7
46,1
49,1
50,4
51,4
52,2
53,1
54,2
55,1
57,1
58,1
60,1
61,3
62,2
66,3
67,3
68,2
72,1
75,2
78,3
79,1
83,1
86,2
87,3
89,1
94,2
95,3
98,1
99,1
102,1
103,2
106,2
111,2
115,1
123,1
131,1
133,1
138,1
139,1
144,1
145,1
146,1
148,2
161,1
172,3
187,1
192,1
198,1
199,1
213,1
234,2
238,1
264,1
295,1
362,1
366,1
445,1
491,1
1500,306
