size,frequency
1,1675
2,307
3,144
4,102
5,64
6,56
7,34
8,21
9,29
10,24
11,17
12,21
13,21
14,10
15,10
16,11
17,12
18,11
19,13
20,5
21,6
22,9
23,5
24,5
25,6
27,4
28,3
29,4
30,2
31,5
32,6
33,5
34,5
35,4
36,2
38,2
39,2
40,3
41,2
42,1
43,4
44,1
45,2
46,5
47,1
48,3
49,3
50,1
51,2
52,2
54,1
56,2
57,2
59,2
60,2
62,2
64,1
65,1
67,2
68,1
69,1
70,1
71,1
74,3
75,1
77,1
78,3
81,2
84,1
89,1
90,1
100,1
103,1
109,1
111,1
113,2
114,1
117,1
130,1
132,1
134,1
136,1
137,1
138,1
139,1
143,1
150,1
154,1
155,1
161,1
166,2
173,1
178,1
184,1
188,1
203,1
205,1
210,1
212,1
214,1
224,1
228,1
229,1
243,1
252,1
265,1
285,1
288,1
332,1
371,1
459,1
528,1
531,1
995,1
1500,231
