size,frequency
1,1582
2,341
3,152
4,92
5,77
6,49
7,43
8,34
9,21
10,30
11,23
12,16
13,6
14,11
15,13
16,9
17,10
18,9
19,7
20,8
21,7
22,7
23,13
24,5
25,6
26,7
27,5
28,7
29,3
30,5
31,3
32,2
33,4
34,4
35,3
36,1
37,6
38,3
39,4
40,3
41,1
43,1
44,3
45,4
46,2
47,3
48,6
49,1
50,5
51,3
52,2
53,2
54,1
55,1
56,2
60,2
61,2
63,1
64,3
65,2
68,1
69,1
71,1
74,3
76,2
77,1
82,1
83,1
84,1
85,4
88,1
89,1
90,1
91,1
94,1
95,1
96,1
103,1
104,1
114,3
120,1
121,1
123,1
126,1
129,1
132,1
136,1
142,1
143,1
144,1
146,1
147,1
148,1
150,1
156,2
159,1
167,2
173,1
182,2
199,1
201,1
202,1
218,1
236,1
243,1
245,1
286,1
294,1
295,1
306,1
308,1
331,1
360,1
390,1
393,1
403,1
418,1
449,1
463,1
531,1
802,1
1500,250
