size,frequency
1,1731
2,263
3,137
4,85
5,56
6,43
7,43
8,29
9,28
10,23
11,15
12,9
13,20
14,12
15,12
16,14
17,15
18,6
19,4
20,13
21,5
22,2
23,4
24,6
25,6
26,3
27,4
28,6
29,4
30,2
31,4
32,3
33,1
35,2
36,4
37,5
38,3
39,1
40,2
41,5
43,4
45,5
46,1
47,2
48,1
49,4
52,1
53,2
54,2
56,2
59,1
60,1
61,1
62,1
63,1
64,2
67,3
68,1
69,1
71,2
73,3
74,5
80,2
82,1
83,1
84,2
86,1
87,1
88,1
89,1
92,1
93,1
95,1
96,1
98,1
105,1
106,3
110,2
111,1
112,1
115,1
121,1
122,1
125,1
127,1
132,2
134,1
141,1
144,1
167,1
178,1
184,2
208,1
213,1
216,1
244,1
253,1
261,1
276,1
283,1
305,1
309,1
326,1
354,1
448,1
452,1
1500,273
