size,frequency
1,2077
2,214
3,110
4,72
5,41
6,27
7,30
8,22
9,23
10,20
11,17
12,9
13,12
14,11
15,5
16,6
17,6
18,2
19,6
20,2
21,6
22,10
23,6
24,4
25,8
26,3
27,4
29,2
30,3
31,3
32,2
33,4
34,4
36,3
37,1
38,2
39,1
40,1
41,5
42,1
46,1
47,1
49,3
51,1
54,1
56,2
57,2
60,2
63,1
64,1
66,3
67,2
68,1
70,1
73,2
74,1
75,1
78,1
79,1
81,4
88,1
97,1
98,1
99,1
106,1
109,1
111,1
112,1
113,2
114,1
117,2
119,1
122,1
124,1
127,1
128,3
129,1
130,1
140,1
141,1
143,1
147,1
157,1
158,1
163,1
177,1
180,1
182,1
188,1
232,1
246,1
261,1
276,1
278,1
281,1
298,1
306,1
346,1
354,1
363,1
383,1
466,1
485,1
503,1
508,1
603,1
604,1
633,1
639,1
892,1
922,1
927,1
1022,1
1103,1
1113,1
1187,1
1500,123
