size,frequency
1,1789
2,342
3,172
4,117
5,81
6,52
7,48
8,34
9,28
10,20
11,18
12,14
13,18
14,16
15,13
16,14
17,8
18,13
19,17
20,11
21,7
22,9
23,5
24,4
25,4
26,9
27,4
28,6
29,4
30,6
31,5
32,5
33,10
34,2
35,2
36,5
37,2
38,4
39,2
40,3
41,2
42,5
43,2
44,3
45,1
46,2
47,1
48,1
49,1
50,1
51,4
53,1
55,2
57,2
59,1
60,2
61,2
67,1
69,2
70,1
71,1
72,2
73,1
75,2
78,1
80,1
87,1
89,1
90,2
91,2
92,2
93,1
94,1
98,1
99,1
105,1
106,1
107,1
110,1
118,1
126,2
128,1
149,1
153,1
161,1
167,1
170,1
195,1
202,1
203,1
222,1
241,1
253,1
381,1
