size,frequency
1,1506
2,312
3,180
4,109
5,79
6,52
7,39
8,36
9,24
10,39
11,31
12,18
13,16
14,12
15,22
16,10
17,10
18,11
19,13
20,6
21,10
22,3
23,7
24,2
25,8
26,3
27,6
28,2
29,3
30,5
31,9
32,4
33,3
34,3
35,2
36,6
37,1
38,1
39,9
40,3
41,2
42,3
44,3
45,2
46,9
47,4
48,2
49,2
50,1
51,3
53,2
54,4
55,2
56,2
57,1
59,1
60,1
61,2
62,2
64,2
65,1
66,1
68,2
69,1
73,3
75,1
77,2
84,2
85,1
91,2
92,1
93,1
94,2
95,1
97,1
98,1
100,1
101,1
103,2
105,1
108,1
113,1
118,1
119,1
123,1
124,1
125,1
132,1
139,1
145,2
150,1
155,1
160,1
165,1
166,2
170,1
173,1
195,1
196,2
224,1
227,1
236,1
242,1
251,1
252,1
261,1
266,1
281,1
282,1
283,1
294,1
297,1
317,1
320,1
357,1
404,1
466,1
489,1
494,1
599,1
1039,1
1500,263
