size,frequency
1,1612
2,308
3,148
4,115
5,75
6,41
7,51
8,26
9,30
10,25
11,18
12,20
13,16
14,13
15,10
16,11
17,11
18,5
19,6
20,9
21,4
22,5
23,3
24,6
25,3
26,3
27,4
28,7
29,9
30,6
31,4
32,2
33,4
34,4
35,4
36,2
37,5
38,2
39,3
40,5
41,1
42,3
43,3
44,5
45,7
46,1
47,2
48,1
49,2
51,3
53,2
54,2
55,1
56,2
59,2
60,2
61,2
62,1
64,1
65,1
66,3
68,2
69,1
70,4
71,1
72,1
73,2
74,1
76,2
77,1
78,2
79,1
80,1
82,1
83,1
84,2
85,2
86,2
87,1
88,1
90,1
91,1
92,1
101,1
107,1
108,1
114,1
116,1
117,1
119,1
124,1
134,1
136,1
139,1
140,1
141,1
142,1
143,1
145,1
149,1
150,2
152,1
155,1
157,2
158,1
159,2
164,1
169,1
182,1
198,1
201,1
226,1
248,1
250,1
255,1
285,1
287,1
288,1
294,1
315,1
331,1
338,1
340,1
341,1
355,1
444,1
627,1
678,1
691,1
699,1
1188,1
1500,235
