size,frequency
1,1784
2,332
3,187
4,114
5,71
6,53
7,50
8,25
9,37
10,27
11,24
12,16
13,11
14,10
15,15
16,14
17,11
18,9
19,10
20,7
21,4
22,4
23,12
24,7
25,4
26,5
27,5
28,1
29,2
30,6
31,3
32,3
33,3
34,2
35,4
37,4
38,5
39,3
40,2
41,1
42,4
43,2
44,2
45,3
46,2
47,3
48,2
49,2
50,6
51,2
53,3
54,1
55,2
56,1
57,3
58,1
59,2
60,1
61,1
62,2
64,2
69,2
72,1
73,1
74,1
75,1
76,1
77,1
78,2
82,1
83,1
85,2
87,2
88,2
92,1
93,2
97,1
98,1
101,2
103,2
104,1
105,1
109,2
110,1
111,2
120,1
124,2
125,1
128,3
132,2
136,1
141,1
149,1
155,1
156,1
163,1
170,1
171,1
190,1
196,1
197,1
202,1
217,1
225,1
232,2
255,1
274,1
283,1
404,1
471,1
484,1
802,1
