size,frequency
1,1812
2,302
3,128
4,100
5,59
6,38
7,23
8,27
9,21
10,21
11,14
12,19
13,16
14,16
15,10
16,11
17,9
18,9
19,2
20,11
21,6
22,4
23,3
24,6
25,5
26,4
27,6
28,7
29,2
30,4
31,2
32,4
33,3
34,2
35,2
36,4
37,2
38,2
39,2
40,2
41,1
42,3
43,1
44,3
45,3
46,3
48,1
49,1
50,2
51,1
52,3
53,1
54,2
56,3
58,3
61,3
65,1
68,1
70,3
71,2
72,1
73,1
74,2
76,1
77,2
78,1
79,2
80,1
81,1
82,2
83,2
84,1
86,1
91,1
92,2
93,1
94,2
95,4
98,1
101,1
103,1
106,1
109,1
112,2
114,1
115,1
121,1
139,1
141,1
145,1
152,1
153,1
154,2
158,1
166,1
171,1
172,1
186,1
188,1
189,1
192,1
196,1
201,1
203,1
214,1
215,1
227,1
236,1
239,1
243,1
247,1
249,1
253,1
271,1
282,1
283,1
287,1
303,1
373,1
374,1
388,1
444,1
448,1
486,1
546,1
551,1
720,1
740,1
751,1
836,1
1092,1
1100,1
1130,1
1292,1
1456,1
1500,152
