size,frequency
1,1831
2,326
3,192
4,93
5,78
6,51
7,44
8,33
9,35
10,16
11,11
12,29
13,17
14,7
15,15
16,10
17,6
18,8
19,8
20,12
21,9
22,3
23,6
24,4
25,5
26,3
27,5
28,4
29,2
30,3
31,6
32,6
33,4
34,3
35,2
36,1
37,4
38,5
39,2
40,4
41,2
42,1
43,3
44,1
45,1
46,1
47,4
49,3
50,1
51,1
52,3
53,3
54,1
55,2
56,3
57,1
58,1
59,1
60,2
61,1
62,3
65,4
66,1
67,1
69,1
72,1
75,1
77,1
82,2
83,1
94,1
95,1
98,1
100,1
104,1
105,1
107,1
108,1
111,2
114,1
116,1
117,1
122,1
124,1
126,2
137,1
139,1
140,1
141,1
145,1
154,1
158,1
159,2
163,1
192,1
194,1
196,2
202,1
204,1
207,1
215,1
216,1
230,1
238,1
263,1
273,1
365,1
373,1
390,1
620,1
1500,1
