size,frequency
1,2040
2,207
3,115
4,60
5,52
6,41
7,32
8,22
9,28
10,16
11,14
12,7
13,8
14,16
15,6
16,10
17,6
18,15
19,7
20,7
21,3
22,2
23,6
24,5
25,8
26,2
27,6
28,6
29,7
30,1
31,2
32,1
33,1
34,2
35,2
36,3
37,5
38,1
39,3
40,1
41,2
42,1
44,2
46,2
47,2
48,1
49,4
50,1
51,3
52,3
53,1
54,1
55,1
56,2
57,3
58,1
59,1
60,2
61,1
62,1
63,2
64,2
65,1
69,3
70,3
71,1
73,2
77,1
78,2
80,1
83,1
86,1
87,1
88,1
89,1
93,2
96,1
97,2
105,1
107,1
113,1
122,1
123,1
128,1
134,1
139,2
140,1
144,1
150,1
151,1
157,1
158,1
164,1
169,1
171,1
175,1
178,1
180,1
183,1
188,1
192,2
193,1
205,1
222,1
230,1
231,1
235,1
243,2
251,1
253,1
261,1
264,1
266,2
282,1
340,1
345,1
539,1
628,1
664,1
726,1
763,1
787,1
858,1
1078,1
1097,1
1500,110
