size,frequency
1,2135
2,243
3,131
4,82
5,42
6,35
7,34
8,29
9,24
10,17
11,14
12,16
13,8
14,7
15,13
16,8
17,8
18,5
19,6
20,2
21,4
22,5
23,3
24,9
25,5
26,1
27,6
28,3
29,1
31,5
32,1
33,4
35,3
36,4
37,4
38,1
39,2
40,3
42,2
43,1
44,1
45,4
46,2
47,1
48,1
49,4
51,1
52,5
53,1
54,1
55,1
57,1
59,1
63,2
64,1
65,3
68,1
69,1
70,1
71,1
73,1
74,1
75,1
80,2
86,1
88,1
89,1
103,1
106,1
113,1
114,1
115,1
119,1
122,1
126,1
130,1
138,1
154,1
167,1
168,1
183,1
192,1
198,1
202,1
216,1
223,1
230,1
234,1
235,1
278,1
305,1
323,1
332,1
333,1
347,1
348,1
412,1
806,1
835,1
