size,frequency
1,2180
2,216
3,110
4,68
5,43
6,35
7,27
8,25
9,17
10,21
11,12
12,12
13,15
14,11
15,6
16,5
17,7
18,7
19,7
20,4
21,7
22,10
23,5
24,8
25,5
26,4
27,6
28,3
29,5
30,4
31,4
32,4
33,3
34,2
35,1
36,3
37,1
38,2
39,2
40,1
41,1
43,1
44,1
46,3
47,2
49,1
50,2
52,1
53,1
54,2
56,1
57,2
58,1
60,2
61,3
62,1
63,1
64,1
71,1
72,2
74,1
77,2
79,1
80,2
84,2
86,1
93,1
95,2
96,1
100,2
104,1
107,1
108,1
110,1
113,1
115,1
120,1
121,1
125,1
129,1
132,1
136,1
156,1
160,1
167,1
178,1
186,1
193,1
202,1
203,1
204,1
207,1
215,1
219,1
224,1
228,1
229,1
253,1
259,1
261,1
263,1
304,1
308,1
321,1
339,1
353,1
378,1
456,1
497,1
514,1
554,1
575,1
587,1
604,1
680,1
826,1
991,1
