size,frequency
1,1558
2,302
3,154
4,101
5,66
6,48
7,51
8,34
9,31
10,21
11,19
12,12
13,21
14,12
15,15
16,7
17,11
18,12
19,13
20,8
21,5
22,4
23,10
24,5
25,4
26,8
27,3
28,4
29,3
30,2
31,3
32,6
33,3
34,4
35,2
36,3
37,2
40,1
41,2
42,3
43,1
44,3
45,2
46,4
49,3
50,2
51,2
52,2
53,1
54,2
55,2
56,2
58,3
59,2
61,1
62,4
63,1
64,1
66,1
67,1
68,1
69,1
70,3
71,1
72,2
74,2
76,1
78,2
81,1
82,1
84,1
85,1
86,2
88,1
89,1
91,2
92,1
95,1
98,1
99,4
104,2
114,1
115,1
124,1
125,3
127,2
130,1
131,1
132,1
143,1
149,1
151,1
159,1
171,1
183,1
185,1
190,1
194,1
195,1
219,1
224,1
235,1
239,1
259,1
260,1
262,1
270,1
275,1
279,1
302,1
340,1
371,1
878,1
1500,320
