size,frequency
1,2064
2,202
3,115
4,71
5,50
6,34
7,23
8,20
9,19
10,21
11,15
12,14
13,8
14,7
15,10
16,5
17,11
18,9
19,5
20,5
21,8
22,5
23,4
24,6
25,5
26,3
27,9
28,4
29,5
30,2
31,1
32,1
33,2
34,3
35,1
36,1
37,3
38,1
39,2
40,2
41,1
42,1
43,2
44,1
45,1
46,1
47,3
48,5
49,1
51,1
52,1
53,3
54,1
55,1
57,1
58,1
59,1
60,1
61,2
63,1
64,1
66,1
75,2
76,1
77,3
79,1
80,2
81,1
82,1
85,1
87,2
89,1
90,1
91,2
93,1
94,1
95,1
96,1
98,2
100,1
101,2
104,2
107,2
110,1
111,1
114,1
117,1
124,1
127,1
135,1
140,1
141,1
145,1
147,2
151,1
160,1
162,2
177,1
184,2
188,1
190,1
196,1
205,1
218,2
221,1
225,1
237,1
244,2
249,1
256,1
261,1
275,1
303,1
312,2
322,1
342,1
357,1
376,1
397,1
503,1
521,1
594,1
742,1
810,1
1123,1
1227,1
1455,1
1500,111
