size,frequency
1,1691
2,386
3,192
4,107
5,79
6,73
7,52
8,38
9,25
10,34
11,26
12,16
13,21
14,12
15,12
16,13
17,13
18,11
19,7
20,8
21,11
22,9
23,11
24,8
25,5
26,4
27,3
28,5
29,7
30,2
31,3
32,4
33,5
34,3
35,3
36,4
37,4
38,2
39,1
40,3
41,4
42,3
43,5
44,3
46,3
47,2
48,2
49,1
50,1
53,2
54,2
55,1
57,1
58,1
59,3
60,3
61,1
63,2
65,3
66,1
68,2
70,2
71,2
72,1
73,2
74,2
75,1
76,1
77,1
81,1
82,3
85,1
88,1
92,1
97,1
99,1
101,1
105,1
108,1
109,1
111,2
112,1
126,1
135,1
137,1
138,1
156,1
171,1
193,1
203,1
213,1
215,1
253,1
379,1
435,1
