size,frequency
1,2058
2,199
3,113
4,70
5,43
6,45
7,31
8,27
9,16
10,16
11,15
12,15
13,10
14,11
15,4
16,7
17,3
18,10
19,9
20,6
21,7
22,4
23,4
24,7
25,4
26,2
27,6
28,2
29,1
30,4
31,8
32,2
33,3
34,1
35,1
36,4
37,2
38,2
39,1
40,1
41,2
43,2
44,1
45,1
46,2
47,6
48,1
50,2
51,1
52,1
54,4
56,2
57,1
59,1
61,3
62,1
63,1
64,2
66,1
67,1
68,1
69,3
70,2
71,1
72,1
77,2
78,2
79,1
80,1
81,3
82,2
85,1
86,2
87,2
88,1
89,1
91,1
94,1
95,1
101,1
105,1
106,1
114,1
119,1
125,2
126,1
144,1
146,1
151,1
154,1
156,1
158,1
160,1
165,1
172,1
174,1
177,1
178,1
179,1
203,1
206,1
215,1
216,1
217,1
218,1
243,1
248,1
255,1
268,1
282,1
301,1
329,1
335,1
346,1
392,1
398,2
432,1
435,1
454,1
491,1
522,1
603,1
607,1
670,1
696,1
723,1
876,1
1500,111
